"CubeId";"SNB1A@SNB.NSS.KZS.EID"
"PublishingDate";"2026-08-21 09:55"

"Date";"LAUFZEIT";"ZEITPUNKT";"frequency";"AGGREGATIONSMETHODE";"Value"
"1997-10-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.993"
"1997-10-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-08";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-13";"J02M0";"A1100";"P1D_L";"ZZ";"2.233"
"1997-10-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-20";"J02M0";"A1100";"P1D_L";"ZZ";"2.301"
"1997-10-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-22";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-27";"J02M0";"A1100";"P1D_L";"ZZ";"2.388"
"1997-10-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-10-31";"J02M0";"A1100";"P1D_L";"ZZ";"2.24"
"1997-11-03";"J02M0";"A1100";"P1D_L";"ZZ";"2.256"
"1997-11-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-06";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-07";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-10";"J02M0";"A1100";"P1D_L";"ZZ";"2.317"
"1997-11-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-17";"J02M0";"A1100";"P1D_L";"ZZ";"2.253"
"1997-11-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-20";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-24";"J02M0";"A1100";"P1D_L";"ZZ";"2.253"
"1997-11-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-11-28";"J02M0";"A1100";"P1D_L";"ZZ";"2.13"
"1997-12-01";"J02M0";"A1100";"P1D_L";"ZZ";"2.043"
"1997-12-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-03";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-04";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.997"
"1997-12-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-11";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-12";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.941"
"1997-12-16";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-19";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.844"
"1997-12-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-26";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.862"
"1997-12-30";"J02M0";"A1100";"P1D_L";"ZZ";
"1997-12-31";"J02M0";"A1100";"P1D_L";"ZZ";"1.883"
"1998-01-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-01-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-01-05";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-01-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.869"
"1998-01-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.809"
"1998-01-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.748"
"1998-01-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.724"
"1998-01-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.664"
"1998-01-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.692"
"1998-01-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.755"
"1998-01-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.699"
"1998-01-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.761"
"1998-01-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.761"
"1998-01-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.746"
"1998-01-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.719"
"1998-01-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.718"
"1998-01-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.712"
"1998-01-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.678"
"1998-01-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.658"
"1998-01-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.622"
"1998-01-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.613"
"1998-01-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.583"
"1998-02-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.621"
"1998-02-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.642"
"1998-02-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.569"
"1998-02-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.539"
"1998-02-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.531"
"1998-02-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-02-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.523"
"1998-02-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.519"
"1998-02-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.487"
"1998-02-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.379"
"1998-02-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.333"
"1998-02-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.255"
"1998-02-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.309"
"1998-02-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.307"
"1998-02-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.328"
"1998-02-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.322"
"1998-02-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.33"
"1998-02-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.347"
"1998-02-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.363"
"1998-02-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.369"
"1998-03-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.36"
"1998-03-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.375"
"1998-03-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.485"
"1998-03-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.524"
"1998-03-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.471"
"1998-03-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.518"
"1998-03-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.597"
"1998-03-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.551"
"1998-03-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.518"
"1998-03-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-03-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.446"
"1998-03-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.5"
"1998-03-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.53"
"1998-03-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.621"
"1998-03-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.686"
"1998-03-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.683"
"1998-03-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.66"
"1998-03-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.631"
"1998-03-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.674"
"1998-03-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.702"
"1998-03-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.736"
"1998-03-31";"J02M0";"A1100";"P1D_L";"ZZ";"1.758"
"1998-04-01";"J02M0";"A1100";"P1D_L";"ZZ";"1.784"
"1998-04-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.854"
"1998-04-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.781"
"1998-04-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.762"
"1998-04-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.828"
"1998-04-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.925"
"1998-04-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.936"
"1998-04-10";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-04-13";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-04-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.87"
"1998-04-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.951"
"1998-04-16";"J02M0";"A1100";"P1D_L";"ZZ";"2.036"
"1998-04-17";"J02M0";"A1100";"P1D_L";"ZZ";"2.029"
"1998-04-20";"J02M0";"A1100";"P1D_L";"ZZ";"2.021"
"1998-04-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.995"
"1998-04-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.947"
"1998-04-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-04-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-04-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.974"
"1998-04-28";"J02M0";"A1100";"P1D_L";"ZZ";"2.003"
"1998-04-29";"J02M0";"A1100";"P1D_L";"ZZ";"2.075"
"1998-04-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.981"
"1998-05-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-05-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.979"
"1998-05-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.935"
"1998-05-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.957"
"1998-05-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.892"
"1998-05-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.889"
"1998-05-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.928"
"1998-05-12";"J02M0";"A1100";"P1D_L";"ZZ";"2.008"
"1998-05-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.978"
"1998-05-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.964"
"1998-05-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.942"
"1998-05-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-05-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.969"
"1998-05-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.957"
"1998-05-21";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-05-22";"J02M0";"A1100";"P1D_L";"ZZ";"2.002"
"1998-05-25";"J02M0";"A1100";"P1D_L";"ZZ";"2.003"
"1998-05-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.989"
"1998-05-27";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-05-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.946"
"1998-05-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.921"
"1998-06-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-06-02";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-06-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.949"
"1998-06-04";"J02M0";"A1100";"P1D_L";"ZZ";"2.029"
"1998-06-05";"J02M0";"A1100";"P1D_L";"ZZ";"2.065"
"1998-06-08";"J02M0";"A1100";"P1D_L";"ZZ";"2.07"
"1998-06-09";"J02M0";"A1100";"P1D_L";"ZZ";"2.09"
"1998-06-10";"J02M0";"A1100";"P1D_L";"ZZ";"2.043"
"1998-06-11";"J02M0";"A1100";"P1D_L";"ZZ";"2.052"
"1998-06-12";"J02M0";"A1100";"P1D_L";"ZZ";"2.09"
"1998-06-15";"J02M0";"A1100";"P1D_L";"ZZ";"2.093"
"1998-06-16";"J02M0";"A1100";"P1D_L";"ZZ";"2.04"
"1998-06-17";"J02M0";"A1100";"P1D_L";"ZZ";"2.046"
"1998-06-18";"J02M0";"A1100";"P1D_L";"ZZ";"2.075"
"1998-06-19";"J02M0";"A1100";"P1D_L";"ZZ";"2.086"
"1998-06-22";"J02M0";"A1100";"P1D_L";"ZZ";"2.155"
"1998-06-23";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-06-24";"J02M0";"A1100";"P1D_L";"ZZ";"2.058"
"1998-06-25";"J02M0";"A1100";"P1D_L";"ZZ";"2.214"
"1998-06-26";"J02M0";"A1100";"P1D_L";"ZZ";"2.228"
"1998-06-29";"J02M0";"A1100";"P1D_L";"ZZ";"2.343"
"1998-06-30";"J02M0";"A1100";"P1D_L";"ZZ";"2.216"
"1998-07-01";"J02M0";"A1100";"P1D_L";"ZZ";"2.2"
"1998-07-02";"J02M0";"A1100";"P1D_L";"ZZ";"2.148"
"1998-07-03";"J02M0";"A1100";"P1D_L";"ZZ";"2.199"
"1998-07-06";"J02M0";"A1100";"P1D_L";"ZZ";"2.199"
"1998-07-07";"J02M0";"A1100";"P1D_L";"ZZ";"2.209"
"1998-07-08";"J02M0";"A1100";"P1D_L";"ZZ";"2.234"
"1998-07-09";"J02M0";"A1100";"P1D_L";"ZZ";"2.207"
"1998-07-10";"J02M0";"A1100";"P1D_L";"ZZ";"2.233"
"1998-07-13";"J02M0";"A1100";"P1D_L";"ZZ";"2.28"
"1998-07-14";"J02M0";"A1100";"P1D_L";"ZZ";"2.324"
"1998-07-15";"J02M0";"A1100";"P1D_L";"ZZ";"2.326"
"1998-07-16";"J02M0";"A1100";"P1D_L";"ZZ";"2.29"
"1998-07-17";"J02M0";"A1100";"P1D_L";"ZZ";"2.317"
"1998-07-20";"J02M0";"A1100";"P1D_L";"ZZ";"2.302"
"1998-07-21";"J02M0";"A1100";"P1D_L";"ZZ";"2.289"
"1998-07-22";"J02M0";"A1100";"P1D_L";"ZZ";"2.393"
"1998-07-23";"J02M0";"A1100";"P1D_L";"ZZ";"2.354"
"1998-07-24";"J02M0";"A1100";"P1D_L";"ZZ";"2.21"
"1998-07-27";"J02M0";"A1100";"P1D_L";"ZZ";"2.193"
"1998-07-28";"J02M0";"A1100";"P1D_L";"ZZ";"2.163"
"1998-07-29";"J02M0";"A1100";"P1D_L";"ZZ";"2.106"
"1998-07-30";"J02M0";"A1100";"P1D_L";"ZZ";"2.147"
"1998-07-31";"J02M0";"A1100";"P1D_L";"ZZ";"2.067"
"1998-08-03";"J02M0";"A1100";"P1D_L";"ZZ";"2.075"
"1998-08-04";"J02M0";"A1100";"P1D_L";"ZZ";"2.214"
"1998-08-05";"J02M0";"A1100";"P1D_L";"ZZ";"2.212"
"1998-08-06";"J02M0";"A1100";"P1D_L";"ZZ";"2.211"
"1998-08-07";"J02M0";"A1100";"P1D_L";"ZZ";"2.088"
"1998-08-10";"J02M0";"A1100";"P1D_L";"ZZ";"2.01"
"1998-08-11";"J02M0";"A1100";"P1D_L";"ZZ";"2.15"
"1998-08-12";"J02M0";"A1100";"P1D_L";"ZZ";"2.117"
"1998-08-13";"J02M0";"A1100";"P1D_L";"ZZ";"2.076"
"1998-08-14";"J02M0";"A1100";"P1D_L";"ZZ";"2.023"
"1998-08-17";"J02M0";"A1100";"P1D_L";"ZZ";"2.004"
"1998-08-18";"J02M0";"A1100";"P1D_L";"ZZ";"2.071"
"1998-08-19";"J02M0";"A1100";"P1D_L";"ZZ";"2.058"
"1998-08-20";"J02M0";"A1100";"P1D_L";"ZZ";"2.059"
"1998-08-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.971"
"1998-08-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.941"
"1998-08-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.969"
"1998-08-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.958"
"1998-08-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.95"
"1998-08-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.826"
"1998-08-31";"J02M0";"A1100";"P1D_L";"ZZ";"1.756"
"1998-09-01";"J02M0";"A1100";"P1D_L";"ZZ";"1.773"
"1998-09-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.885"
"1998-09-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.894"
"1998-09-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.869"
"1998-09-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.881"
"1998-09-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.791"
"1998-09-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.801"
"1998-09-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.796"
"1998-09-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.748"
"1998-09-14";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-09-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.791"
"1998-09-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.813"
"1998-09-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.786"
"1998-09-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.738"
"1998-09-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.737"
"1998-09-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.724"
"1998-09-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.787"
"1998-09-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.801"
"1998-09-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.782"
"1998-09-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.785"
"1998-09-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.741"
"1998-09-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.74"
"1998-10-01";"J02M0";"A1100";"P1D_L";"ZZ";"1.808"
"1998-10-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.733"
"1998-10-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.577"
"1998-10-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.542"
"1998-10-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.663"
"1998-10-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.546"
"1998-10-09";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-10-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.414"
"1998-10-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.483"
"1998-10-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.502"
"1998-10-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.527"
"1998-10-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.481"
"1998-10-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.473"
"1998-10-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.479"
"1998-10-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.543"
"1998-10-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.554"
"1998-10-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.53"
"1998-10-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.496"
"1998-10-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.361"
"1998-10-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.411"
"1998-10-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.454"
"1998-10-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.484"
"1998-11-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.515"
"1998-11-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.532"
"1998-11-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.608"
"1998-11-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.667"
"1998-11-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.678"
"1998-11-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.712"
"1998-11-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.761"
"1998-11-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.741"
"1998-11-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.755"
"1998-11-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.735"
"1998-11-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.741"
"1998-11-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.743"
"1998-11-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.707"
"1998-11-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.719"
"1998-11-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.749"
"1998-11-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.799"
"1998-11-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.822"
"1998-11-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.825"
"1998-11-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.719"
"1998-11-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.871"
"1998-11-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.747"
"1998-12-01";"J02M0";"A1100";"P1D_L";"ZZ";"1.789"
"1998-12-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.808"
"1998-12-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.848"
"1998-12-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.765"
"1998-12-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.779"
"1998-12-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.81"
"1998-12-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.822"
"1998-12-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.78"
"1998-12-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.682"
"1998-12-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.62"
"1998-12-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.682"
"1998-12-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.656"
"1998-12-17";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-12-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.741"
"1998-12-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.815"
"1998-12-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.783"
"1998-12-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.825"
"1998-12-24";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-12-25";"J02M0";"A1100";"P1D_L";"ZZ";
"1998-12-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.522"
"1998-12-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.465"
"1998-12-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.728"
"1998-12-31";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-01-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-01-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.812"
"1999-01-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.786"
"1999-01-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.774"
"1999-01-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.79"
"1999-01-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.741"
"1999-01-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.67"
"1999-01-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.6"
"1999-01-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.571"
"1999-01-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.592"
"1999-01-15";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-01-18";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-01-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.569"
"1999-01-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.567"
"1999-01-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.578"
"1999-01-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.632"
"1999-01-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.601"
"1999-01-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.562"
"1999-01-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.568"
"1999-01-28";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-01-29";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-02-01";"J02M0";"A1100";"P1D_L";"ZZ";
"1999-02-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.552"
"1999-02-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.548"
"1999-02-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.57"
"1999-02-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.582"
"1999-02-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.578"
"1999-02-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.543"
"1999-02-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.557"
"1999-02-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.547"
"1999-02-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.563"
"1999-02-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.548"
"1999-02-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.53"
"1999-02-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.533"
"1999-02-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.532"
"1999-02-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.517"
"1999-02-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.529"
"1999-02-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.547"
"1999-02-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.504"
"1999-02-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.438"
"1999-02-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.491"
"1999-03-01";"J02M0";"A1100";"P1D_L";"ZZ";"1.491"
"1999-03-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.53"
"1999-03-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.615"
"1999-03-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.643"
"1999-03-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.626"
"1999-03-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.622"
"1999-03-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.479"
"1999-03-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.653"
